year,title_cn,views,author_cn
2023,欢迎订阅《中国科学院院刊》,291,not_specified
2023,目录,282,not_specified
2023,构筑开放科学行动路线图 把握开放科学发展机遇,428,杨卫
2023,构筑开放科学行动路线图 把握开放科学发展机遇,428,刘细文
2023,构筑开放科学行动路线图 把握开放科学发展机遇,428,黄金霞
2023,构筑开放科学行动路线图 把握开放科学发展机遇,428,陈雪飞
2023,构筑开放科学行动路线图 把握开放科学发展机遇,428,常若菲
2023,开放科学环境下全球科技期刊的发展态势,514,张智雄
2023,开放科学环境下全球科技期刊的发展态势,514,张梦婷
2023,开放科学环境下全球科技期刊的发展态势,514,林歆
2023,开放科学环境下全球科技期刊的发展态势,514,赵昆华
2023,开放科学环境下全球科技期刊的发展态势,514,李苑
2023,加强开放数据基础设施建设，推动开放科学发展,412,郭华东
2023,加强开放数据基础设施建设，推动开放科学发展,412,陈和生
2023,加强开放数据基础设施建设，推动开放科学发展,412,闫冬梅
2023,加强开放数据基础设施建设，推动开放科学发展,412,黎建辉
2023,加强开放数据基础设施建设，推动开放科学发展,412,陈刚
2023,加强开放数据基础设施建设，推动开放科学发展,412,何国金
2023,加强开放数据基础设施建设，推动开放科学发展,412,马俊才
2023,加强开放数据基础设施建设，推动开放科学发展,412,梁栋
2023,加强开放数据基础设施建设，推动开放科学发展,412,孔玲贻
2023,我国开放科学治理框架研究,388,袁亚湘
2023,我国开放科学治理框架研究,388,魏鑫
2023,我国开放科学治理框架研究,388,汪洋
2023,我国开放科学治理框架研究,388,周园春
2023,我国开放科学政策体系构建研究,443,杨卫
2023,我国开放科学政策体系构建研究,443,刘细文
2023,我国开放科学政策体系构建研究,443,黄金霞
2023,我国开放科学政策体系构建研究,443,肖曼
2023,我国开放科学政策体系构建研究,443,郑新曼
2023,我国开放科学政策体系构建研究,443,常若菲
2023,我国生物种业发展现状与问题,524,迟培娟
2023,我国生物种业发展现状与问题,524,谢华玲
2023,我国生物种业发展现状与问题,524,赵萍
2023,我国生物种业发展现状与问题,524,陈芳
2023,我国生物种业发展现状与问题,524,吴宁
2023,我国生物种业发展现状与问题,524,田志喜
2023,我国生物种业发展现状与问题,524,杨维才
2023,我国生物种业发展现状与问题,524,杨艳萍
2023,加强企业基础研究能力，弥补国家创新体系短板,369,柳卸林
2023,加强企业基础研究能力，弥补国家创新体系短板,369,常馨之
2023,加强企业基础研究能力，弥补国家创新体系短板,369,杨培培
2023,国际发展环境变化与我国科技战略选择：历史回顾与未来展望,438,陈凯华
2023,国际发展环境变化与我国科技战略选择：历史回顾与未来展望,438,薛泽华
2023,国际发展环境变化与我国科技战略选择：历史回顾与未来展望,438,张超
2023,乌克兰危机下的全球能源格局变化及能源科技发展新特点,421,王超
2023,乌克兰危机下的全球能源格局变化及能源科技发展新特点,421,孙福全
2023,乌克兰危机下的全球能源格局变化及能源科技发展新特点,421,许晔
2023,乌克兰危机下的全球能源格局变化及能源科技发展新特点,421,姜向强
2023,构建面向未来产业的创新生态系统：结构框架与实现路径,376,李军凯
2023,构建面向未来产业的创新生态系统：结构框架与实现路径,376,高菲
2023,构建面向未来产业的创新生态系统：结构框架与实现路径,376,龚轶
2023,颠覆性技术驱动的未来产业培育模式与路径研究——美国布局下一代集成电路产业的启示,482,张越
2023,颠覆性技术驱动的未来产业培育模式与路径研究——美国布局下一代集成电路产业的启示,482,余江
2023,颠覆性技术驱动的未来产业培育模式与路径研究——美国布局下一代集成电路产业的启示,482,杨娅
2023,颠覆性技术驱动的未来产业培育模式与路径研究——美国布局下一代集成电路产业的启示,482,陈凤
2023,美国新型类DARPA项目管理创新机构的若干进展及启示,724,邱俊
2023,美国新型类DARPA项目管理创新机构的若干进展及启示,724,梁正
2023,美国新型类DARPA项目管理创新机构的若干进展及启示,724,顾心怡
2023,美国新型类DARPA项目管理创新机构的若干进展及启示,724,袁建湘
2023,美国新型类DARPA项目管理创新机构的若干进展及启示,724,薛澜
2023,咸海生态治理：深化与中亚科技合作的重要路径,458,吴淼
2023,咸海生态治理：深化与中亚科技合作的重要路径,458,乔建芳
2023,咸海生态治理：深化与中亚科技合作的重要路径,458,张元明
2023,咸海生态治理：深化与中亚科技合作的重要路径,458,田长彦
2023,咸海生态治理：深化与中亚科技合作的重要路径,458,李耀明
2023,咸海生态治理：深化与中亚科技合作的重要路径,458,郝韵
2023,咸海生态治理：深化与中亚科技合作的重要路径,458,张小云
2023,咸海生态治理：深化与中亚科技合作的重要路径,458,王丽贤
2023,咸海生态治理：深化与中亚科技合作的重要路径,458,贺晶晶
2023,政策速览（2023年4—5月）,321,not_specified
2023,趋势观察：精准医学领域发展态势分析,343,not_specified
2023,开放科学发展趋势与治理策略,316,not_specified
2023,复兴路上的科学家精神：新时代·新青年——中国科学院工程热物理研究所吴仲华高效低碳燃气轮机科技攻关青年突击队：聚成一团火，点亮燃气轮机自主研发的方向,307,not_specified
2023,《中国科学院院刊》新媒体,273,not_specified
2023,欢迎订阅《中国科学院院刊》,268,not_specified
2023,目录,251,not_specified
2023,大国治理：中国荒漠化防治的战略选择与未来愿景,480,崔桂鹏
2023,大国治理：中国荒漠化防治的战略选择与未来愿景,480,肖春蕾
2023,大国治理：中国荒漠化防治的战略选择与未来愿景,480,雷加强
2023,大国治理：中国荒漠化防治的战略选择与未来愿景,480,李晓松
2023,大国治理：中国荒漠化防治的战略选择与未来愿景,480,包英爽
2023,大国治理：中国荒漠化防治的战略选择与未来愿景,480,卢琦
2023,打赢“三北”攻坚战，再造一个“新三北”：实现路径与战略规划,548,卢琦
2023,打赢“三北”攻坚战，再造一个“新三北”：实现路径与战略规划,548,肖春蕾
2023,打赢“三北”攻坚战，再造一个“新三北”：实现路径与战略规划,548,包英爽
2023,打赢“三北”攻坚战，再造一个“新三北”：实现路径与战略规划,548,崔梦淳
2023,打赢“三北”攻坚战，再造一个“新三北”：实现路径与战略规划,548,曹晓明
2023,打赢“三北”攻坚战，再造一个“新三北”：实现路径与战略规划,548,却晓娥
2023,打赢“三北”攻坚战，再造一个“新三北”：实现路径与战略规划,548,杨柳
2023,打赢“三北”攻坚战，再造一个“新三北”：实现路径与战略规划,548,崔桂鹏
2023,河西走廊—塔克拉玛干沙漠边缘阻击战：风沙形势与防治任务,492,雷加强
2023,河西走廊—塔克拉玛干沙漠边缘阻击战：风沙形势与防治任务,492,高鑫
2023,河西走廊—塔克拉玛干沙漠边缘阻击战：风沙形势与防治任务,492,赵永成
2023,河西走廊—塔克拉玛干沙漠边缘阻击战：风沙形势与防治任务,492,杜鹤强
2023,河西走廊—塔克拉玛干沙漠边缘阻击战：风沙形势与防治任务,492,何清
2023,河西走廊—塔克拉玛干沙漠边缘阻击战：风沙形势与防治任务,492,任宏晶
2023,河西走廊—塔克拉玛干沙漠边缘阻击战：风沙形势与防治任务,492,孟晓于
2023,河西走廊—塔克拉玛干沙漠边缘阻击战：风沙形势与防治任务,492,胡子豪
2023,河西走廊—塔克拉玛干沙漠边缘阻击战：风沙形势与防治任务,492,杨佐威
2023,城市科学研究的新机遇,401,汪光焘
2023,城市科学研究的新机遇,401,李芬
2023,城市科学研究的新机遇,401,刘翔
2023,新时代科研范式变革的内涵及应对,419,杜鹏
2023,新时代科研范式变革的内涵及应对,419,赵秉钰
2023,新时代科研范式变革的内涵及应对,419,孙粒
2023,新时代科研范式变革的内涵及应对,419,沙小晶
2023,新时代科研范式变革的内涵及应对,419,张理茜
2023,新时代科研范式变革的内涵及应对,419,王孜丹
2023,日本科技领域是否存在“举国体制”——以半导体技术攻关为考察对象,410,李慧敏
2023,日本科技领域是否存在“举国体制”——以半导体技术攻关为考察对象,410,穆荣平
2023,日本科技领域是否存在“举国体制”——以半导体技术攻关为考察对象,410,郝跃
2023,新冠疫情后北欧主要国家创新战略与政策比较研究——基于建设创新高地的视角,357,黎晓奇
2023,新冠疫情后北欧主要国家创新战略与政策比较研究——基于建设创新高地的视角,357,王宇辰
2023,面向开放科学的元出版理念与平台建设实践,425,曲建升
2023,面向开放科学的元出版理念与平台建设实践,425,刘春江
2023,面向开放科学的元出版理念与平台建设实践,425,田倩飞
2023,面向开放科学的元出版理念与平台建设实践,425,黄珂敏
2023,面向开放科学的元出版理念与平台建设实践,425,姜恩波
2023,人工智能伦理的国际软法之治：现状、挑战与对策,519,朱明婷
2023,人工智能伦理的国际软法之治：现状、挑战与对策,519,徐崇利
2023,发挥学部智库咨询作用，服务国家“双碳”战略需求——中国科学院学部“碳中和”重大咨询项目案例,409,龚剑明
2023,发挥学部智库咨询作用，服务国家“双碳”战略需求——中国科学院学部“碳中和”重大咨询项目案例,409,余和军
2023,发挥学部智库咨询作用，服务国家“双碳”战略需求——中国科学院学部“碳中和”重大咨询项目案例,409,段晓男
2023,发挥学部智库咨询作用，服务国家“双碳”战略需求——中国科学院学部“碳中和”重大咨询项目案例,409,曲建升
2023,发挥学部智库咨询作用，服务国家“双碳”战略需求——中国科学院学部“碳中和”重大咨询项目案例,409,曾静静
2023,发挥学部智库咨询作用，服务国家“双碳”战略需求——中国科学院学部“碳中和”重大咨询项目案例,409,张辰
